PC1,PC2,DBSCAN_Cluster
-1.2353422943309553,6.222368906587899,1
-0.6040815501842428,0.027137489840881143,-1
-3.3210699420966394,2.3015683989670084,-1
4.643314417536075,-0.3531576288772065,1
5.172145210735564,1.6990328537430743,1
-2.9166185081647757,4.553431678945442,-1
3.181637565940688,-3.7105393453543054,-1
-1.999480981409865,2.4069628711283255,0
3.8623704992030254,3.4978121840558276,1
3.5825897383079455,-3.4769331167408173,-1
0.31131177707894847,-1.1358649237321428,-1
-2.2306450166847496,2.614084111586479,0
-2.2814200261592297,-3.0518316927261755,0
3.4589835602139973,4.181190160511563,1
-2.505309775917924,-0.5864774217780984,0
-1.1818138057298961,1.2593043171851552,0
-3.683094636794234,3.232775317992555,0
-0.3764279861547532,2.38306223824194,1
-4.0619055137016575,6.43048850660024,0
0.6050618964262343,2.8377817045917206,1
-0.33929679492087383,-0.2261787208903219,0
3.9117690343667832,-1.1497632715008712,1
5.3540678963412525,0.17568200940231565,-1
-1.9852646878434468,3.100879412835931,0
-4.022611663580619,3.9760847741777936,0
0.18379224681076559,0.49413237261967086,0
-3.081760816316223,-1.8890715681113712,-1
2.175126714764883,-0.8907762040645497,1
-1.6625565244199914,0.6670027257237207,0
-1.3648409252173197,1.4473434463835748,1
0.199255480095557,3.3838772139279385,-1
-3.474643111321107,3.1463510610126932,0
-4.386141009546887,-1.3104857949832214,2
-1.1476884537708731,7.468131643217531,-1
-5.130805603269177,0.4716603566131687,2
-2.477585334209937,-1.7129266215355197,-1
0.38807620663495906,4.945763255134315,-1
4.3944392930843375,-1.4477763910770145,1
-4.125247008229976,4.145434302347529,0
1.8997356182244542,0.14414148820145287,1
4.901349130535041,-0.18616522348716563,1
4.33730633929615,-0.5308858302110679,1
-2.3721074842140286,0.8437196458541736,0
-0.5286355662620472,0.341971776139948,0
-2.3937898784323477,-1.9631937807720017,0
4.504422588412333,-0.47224583528695246,1
-1.991212964943798,-1.1958189426696315,0
-3.24672357497968,3.267039856046302,-1
-1.7684043790994204,0.49275207436449514,0
-2.756450309093244,1.1140561715214303,0
4.171437114913923,-0.8742790765733914,1
-3.0433141244062405,5.255443527842565,-1
-1.7889798471831049,-3.4806903125480795,0
4.814041967136501,0.03129242696345822,1
-1.4889013215279998,6.205811261260139,1
4.437977613773308,-1.2718758586656163,1
1.3106508424685979,2.16013820335082,-1
5.254044907531143,0.9594023148417428,1
-5.003496704177714,1.7616177203794832,2
-2.2009211899960515,-3.1598720847123785,0
-3.3045132460448405,1.8151809810638198,0
-0.45618249570641534,-6.83808768682015,3
2.9448495654232896,2.8417080423873458,-1
-1.0326854537794434,-4.171057180726887,-1
-2.557398327997149,0.20170390436264096,0
-3.15648755085053,-0.5300417931616449,0
2.172971748650049,0.6460732676562179,1
-2.244291318177427,1.1730099920901182,0
0.8925137688366747,0.55448347116897,-1
1.4130667156841215,1.4238404968448906,1
-1.032720821224797,-2.1421104109276,0
0.3571674935706393,-2.849276745048333,-1
1.4412019972731656,-2.023065605792477,-1
-1.6406347207275696,1.3918741625600293,0
-0.5369944287357984,1.9101512922840698,0
-2.7668444546658986,2.9468671756918576,0
-4.409344603310902,0.4025991325296954,2
-4.4256373170391115,1.1278933465953236,2
-0.28233184466814787,0.6042359063609871,0
3.663552714180859,2.256828348272356,1
-1.0933311500498581,-2.1784416773490576,0
0.7800742106882392,1.7649696767993102,1
-3.625311452751777,-2.8126364308883973,2
0.3332686897156272,3.249835354740469,1
-3.8597004182317756,4.885195499599898,0
-1.2643005576289936,-6.283468713521909,0
2.6522470031707717,2.297043867367136,1
1.775197793635529,4.232765699258188,1
0.4188221400381613,4.849083108618622,1
-2.213932318533881,-1.7033615304580394,0
1.5619002362149996,4.822533998042836,-1
-1.1529870171808667,1.7853016388000482,0
3.844077524196408,-1.4923700573792111,1
-1.1769388756963415,0.5329057963777373,0
-1.4815724307185967,-2.459069779989178,0
-0.6638427675476823,-5.85641366039101,3
-1.1369283716178167,2.0599349449501894,1
-2.209243198992089,-3.27865253223054,-1
2.0986598619444794,3.680216113395857,-1
-2.426324475362699,4.3787927071764114,1
-3.8224883627787247,5.465188393143429,0
-1.9403364637779197,2.698350610906407,0
0.021846084282392635,-3.3339602796306536,-1
-2.5659011268373195,3.309380374176896,0
-0.8302314313804365,2.8714706403637713,0
-0.22275390318687163,-3.1390945874888976,0
-2.4766357183333993,2.919390159525943,0
-2.681807083128265,2.662153605106997,0
1.6480062475953094,-5.950802639297906,-1
-4.000965991994482,3.293687623689077,0
-1.8703787073502098,1.0807459431162538,0
-3.277951990903715,-0.08137469265991473,-1
-0.030276695767775377,2.8030732704495183,1
1.3086257513536501,-1.21958908746488,0
-1.5352111710144554,3.735252352215149,1
-1.1636358768901505,1.4556372662704178,-1
1.7371345178077433,2.2843974061216015,1
1.0475776579757774,0.9876036675198869,-1
-0.21495052940517376,-1.50621313199921,-1
-0.9775649648066672,0.496333947174358,0
2.2791702296425336,1.8430582822630808,-1
-3.765736898296913,-0.11296433686158351,2
-4.178171080108529,3.6937470941899297,0
-0.006497919017992836,-0.8403905957116713,0
-3.0471867251810973,3.522374221735749,0
-1.7234846546385578,-4.65000501737484,0
-3.377329759784953,1.8636444624946684,0
-2.700017039535366,-3.544034504683375,0
1.5323719987004527,3.9872160855203997,1
-2.890097485232917,4.55645547835422,0
1.8729550685955307,3.1851127366698972,1
-1.8506752818907752,0.2560739152223299,0
-2.026957392611286,-3.230432723608618,0
-3.411656873608596,0.7081228276110303,2
4.637248445486964,-0.24103605147888124,1
-2.21568833051159,-4.067442304173216,0
-0.4103880825953347,-4.457820963988139,0
-0.6343172668604541,3.337606129557563,1
-2.650733096400945,2.3826529728375836,-1
4.54486761890001,-0.2327120761742631,1
-0.5214351517550662,0.9313700056360963,0
-2.291689519983461,4.236465297632948,1
-2.4799669356294087,4.63461495462609,1
-0.5474140679670821,6.154854052605417,-1
-1.9552047529255718,-0.27448833875313045,0
-2.2914929143377814,2.9907346406244537,0
-3.585246234501368,2.374930830336484,0
-1.1216217567127835,1.6484197706108006,0
-0.9968736911139197,-1.236242403758222,0
-1.4750762757105031,4.350866993856736,1
-4.04411850840783,3.457743509001166,-1
3.1142784430266808,2.0981895038644387,1
-4.32465166852235,0.7540500422059835,2
-4.488021108693169,5.559085736569849,0
0.6624303370288014,4.074934517124061,1
-1.004212022591151,-5.800402512629805,0
2.09322691154223,0.7286308669362099,1
-0.3097804708543863,-3.6241435253585927,-1
-2.103686889255822,-0.08517128929260898,0
-1.1584163081766725,2.5812887482531695,1
-1.8168373253028984,3.2664755673670807,0
-0.3382190227949606,0.9041924307255479,1
-1.4320577594814314,-0.10397032136194499,0
-3.0254938406533647,2.9877218177381653,0
3.3026006510729067,-2.175116110340314,1
5.230198058558201,1.6853178577733088,1
4.416351965873778,-0.7857461128600781,1
1.2753966190631503,3.042487217729059,1
-2.37847457399714,-0.5235184626794706,0
4.6979052467820335,-0.017056951790365253,1
-4.876443354306001,1.4640902860206975,2
1.7213872733423845,3.3892700167643617,1
0.09006561545221069,0.9848684160470675,0
5.168119750896692,0.3916242204613224,1
-3.140081076944027,-1.6333038278112333,0
-4.735344977753457,1.6017435391248889,2
2.4224893002098717,1.5618120788165453,1
4.485282404283994,0.20481311242867528,1
-1.1181054511704356,2.0188281074463785,0
-1.2782919802818946,0.8986942434125172,-1
2.0690681979999823,3.01258638934213,1
-3.14406998183081,2.76586486411134,0
4.367006590351046,0.23232486360600574,1
-2.1973438042806754,0.7428782510830999,0
5.320351777994014,1.7002222078842788,1
-4.780873418435082,0.6394540584607069,2
-4.419430853179759,0.6028601358247933,2
-4.264771278647598,-0.1432135613449383,2
4.427581082377406,-0.7429105782838504,1
-1.5416306409063911,-0.5930199542108356,-1
-3.683196368013738,-0.3444517415319616,2
-0.9364944706898205,4.281491152504702,1
-3.9788437523860196,2.0059223378375437,-1
4.654652334798609,-0.8906235113720362,1
4.403643010461049,-0.244143015067447,1
4.24364562841827,-1.6885140736691584,1
4.9072689242340815,0.2275251875285354,1
-0.65528645340213,0.24632547773501157,0
-2.796796482764724,-2.2798461777744454,0
-4.273562703723106,-3.2870568669102793,4
3.8300182914930345,1.3412263384724712,1
0.9946701251169804,4.21058511230838,1
5.097209972187425,0.9795614507589164,1
-0.04821233352726147,0.31167387897210974,0
5.056177756561786,0.3866228188095211,1
-3.3217711620532584,-1.3094644575975112,0
-2.7859179057502983,2.147384993198242,0
1.1050023491643752,3.417183924205702,1
4.419018812582451,-0.10909882485404122,1
-3.9893594004085853,1.5686434914189495,2
4.481988837010246,-0.9859515721476657,1
-3.205660202998483,-0.2966665246920573,2
-3.4981832542072255,2.308554910307625,0
-4.84545377978124,1.9078142272814715,2
5.488773986869586,0.8493422119356749,1
2.2729765842024383,1.4927876205155144,1
-0.6713620954942521,-4.205998818845079,-1
-4.767509615404665,2.395257711537951,2
-2.7919446065522413,-4.28045252243066,2
-1.8185184355278057,0.5163941821435913,0
2.296210796612509,0.9435108902246313,1
0.41357653778435954,2.71656951770502,-1
1.869089220213872,0.5593360349998393,1
-0.3231778226599843,-2.5959210181608516,0
-5.108275775339792,1.8127949275796178,2
-2.611802082047897,-2.7649805375941505,0
-1.31824689377792,1.506690237597276,0
-2.9113021800377874,1.7363035994758638,0
-0.1974932835019058,5.35103370836635,1
-3.653842767291058,-2.6895594934029634,2
4.225623621782396,-0.6930034039120688,1
-3.173842717877039,2.909100914803087,0
1.231847689429449,4.616485000527742,1
-0.5902271575876658,-3.3927334165219514,-1
-1.5780865784430673,-2.257537257315342,0
-3.9237843070820273,3.506593122135528,0
-4.536388725156368,-0.07167374579904102,2
2.774305967130128,2.5826628501688877,1
3.225731358625406,-2.491499059838111,1
4.126535446721685,-1.9712392741609508,1
-2.0788856695431503,0.8065909985090344,0
4.539220395922423,-0.9338463162367374,1
-2.2433339107766854,-0.7620011594390127,-1
-0.9241549088792292,4.730958342613356,-1
2.5167055370786975,1.0542411482280418,1
-2.368888642913576,1.338014983078832,0
-0.47995319173143064,-1.9205971904370285,-1
-2.191214104605907,2.363801291349067,0
5.3388152595038045,1.4863246592810826,1
4.737329836412113,0.8058949091384191,1
-4.712373518784765,2.4889333157559412,2
0.17498583838348647,3.75152677704452,1
3.8384855101997535,-3.4668612764789843,-1
-4.085386865158617,3.427655192916496,0
-2.0797554693318707,1.3211011924712361,0
-0.8689430933605738,-3.9815217575080823,0
-3.175123543823764,4.445438039759211,0
-3.5329939343737173,-1.7194330962619253,2
-0.4139710914444417,-1.3337233964356474,0
4.46449160565223,-1.3295786260907974,1
2.4546981813260085,1.4746996466846556,1
3.7263057962320034,-2.160621803763096,1
2.409243696716578,1.6816394948901832,1
-0.6248411609657177,-5.935490980244434,0
-4.953589731464958,2.2936346548079443,2
3.0172546096404145,0.03719699803004168,-1
1.259290249852887,-1.4517164736576773,0
5.018376845768455,0.9034294945412346,1
-3.896632556540592,-1.2792999375810665,2
-1.330719183571184,-1.1890369159868406,0
0.33551186593921706,-1.405643417290751,0
-1.7117082541175046,1.729796627646382,0
-0.4257630780245107,1.533283898546241,-1
-1.4902356430109605,6.048471439443208,-1
-1.51797996790453,-1.4956885747791477,0
4.261748114634272,-0.45355737025026305,1
-1.2237573538459499,0.7879005032881,0
1.1927895349450437,1.5185990706263024,-1
4.68323781370497,0.5407483022504515,1
0.148362290361389,2.9996307694753055,1
-2.7980462375527115,0.6344166644983626,0
-1.8534197078989687,1.0771272402112295,0
1.3165808858171284,3.7483667706660984,-1
-4.1502519880734745,1.5704873671358641,0
5.0087587823482025,-0.3129172994368517,-1
-1.441071727838232,1.3138254130773859,0
-1.5112381967217539,-2.2759131896417704,-1
4.28805096128902,-1.5531649353070003,1
4.797848075931652,0.6043385045202166,1
-3.5141004612071183,-1.4539655207069022,-1
3.8101077977905917,-1.9393595542816515,1
-4.240491917003139,0.4843742575982439,0
-0.8167084743056305,-5.250909108311499,-1
3.180356471825396,2.583112709003926,1
-2.8140183925255755,0.08576064099974116,0
-4.3378348958668695,2.5732665785027375,0
0.469045413723669,1.0771365242327209,0
-3.0791675226157973,4.098644017330872,0
-2.9231806261793434,-0.28909849884618455,0
-0.3715826455605061,2.936821102786683,1
-0.6506102449947719,0.7987187503610808,-1
4.548602002350212,-1.2824286870137638,1
4.903486961139313,-0.6613036377493675,-1
-3.7607169394716244,4.41514884967763,0
0.3296778231023773,2.3036797218209077,1
0.8816318256766347,3.1997869615192998,1
3.973236179425176,-0.9441577194348585,1
4.257445419349438,-1.7754979365881434,1
3.9475064263628816,3.1680150722588376,1
5.2917828643162625,1.641673368579205,1
4.424882883293403,0.049359272691804616,1
1.516122511550519,3.8492308357441827,1
-0.7254968014729474,-0.2889818992734224,0
4.575979924401632,0.11746746924443627,1
4.088232237725838,-1.248499948193406,1
3.350980857424454,3.477204295209904,1
0.8932318856464857,1.7376129333367574,1
-1.4462193083449875,3.645607554627109,1
4.203498909897798,-1.716947483494013,1
1.340895606611827,3.940050905439673,1
-0.9268147061398109,-3.2950218348856186,0
5.131113193132175,1.6668764958971836,1
4.474976295947515,-0.6209540894214498,1
-1.8256434710365341,-0.5403674229313331,0
-1.549089928946779,2.848288277638054,0
-0.3212655077497823,3.3450713845593145,1
-3.302855482685925,1.5738717558582653,0
-1.5350264211361033,-1.3038619753436618,0
4.245430564370434,-1.845268425088192,1
-3.3018091859681613,-3.1758577346017693,2
-1.6808469385103966,2.189740405187242,0
-1.4855646623575016,3.0565977141727445,0
-0.9704575089732849,3.745806376852789,1
2.416609101075446,3.0890121113647844,-1
-0.4872629752407312,3.0728587211148506,-1
-3.441999935102857,-1.2608959023537272,2
-3.5490222523153707,-0.5172990593932354,0
-2.30449398185824,0.687537488904988,0
0.9092143551417634,0.17787144908210956,1
-1.8869115869779884,3.2592276883369586,-1
-2.7190067146396553,1.9738957290111045,0
-4.0925585723099225,0.9247349623441239,0
-2.4248677389626203,1.477845554449488,0
-1.0520785691408228,1.7539273358112304,1
4.152169943924733,-1.8056244778727213,1
5.228863726642182,1.2281441647263953,1
-2.532853158647446,2.6292508868526756,0
-2.158570670219832,-0.6145831539266019,-1
-0.9339113577634636,6.03471082095276,1
-1.3643809779730136,-0.8829543699994119,0
3.3461382876764554,3.6453386701955983,1
5.097797933717534,0.5626016195787207,1
-2.9319562085058606,2.55228496219617,0
4.227017941206073,-1.6239745451313408,1
0.13770745944275078,-1.6721985392537855,0
-0.49590231597814904,-0.07671796122351028,0
0.01665336959949308,3.930081344163982,1
-4.7955515993894355,1.9370843236278374,0
4.723535145298043,-0.4521038096073227,1
0.6021094767240076,-1.5474369936015497,0
-3.223018548815904,-2.666873808412325,2
-3.790674397480383,1.9591367295594861,0
3.404105305940218,-1.451559569599691,-1
4.306268277693663,-1.1720631966454005,1
-4.363765033765669,1.7554039751721933,2
-4.451210088965336,2.0116083802071176,2
5.191881946262031,0.7547962629041287,1
-5.014876789751123,2.1317822696553397,2
2.9429460243311087,3.213336900121083,1
-3.999808074480913,0.38542686828244416,2
-0.5791160812835112,4.402651669703625,1
4.990451001138709,1.3000417838620129,1
-5.261615428273242,3.430599140395141,2
0.36078279226018356,1.89355980189577,1
0.13351078332949334,3.393226193951615,1
3.651233531210185,4.057178313068351,1
4.4671409216663625,-0.6876897704767969,1
5.095650747374756,0.2900320031785416,1
-3.0554803261934453,-2.0672204450568668,2
-1.1209603589561299,1.933379859579754,0
-1.3887027788602246,1.970258877053072,1
-3.586303539903491,6.2661286537055645,-1
-2.932650388917152,-0.41893498095230647,2
-3.115839281546764,1.7785932880974777,0
-2.4535625052600887,-1.7898883245773065,0
-3.2745888517931476,-2.8336823448882686,2
-1.6292185017229213,0.6692831547720628,0
-5.407725402105831,4.512728064951316,2
4.610940645364063,-0.6035484481873652,1
-0.6427519928893132,4.80689462718257,1
-3.6376209482591655,-2.3920472789343323,2
-4.574499419985948,3.9450080284594917,0
2.552376332509806,3.5425436946995905,1
0.06297766891046531,3.557183068339598,1
-3.721320384966337,2.6854174704409353,0
-3.3505352011283556,0.043901271742077794,2
4.6770151148778165,-0.14442527621371976,1
3.9829783848800617,-2.6207215322948074,-1
-4.226363836717686,-1.4904909890202378,2
-1.024519915579114,-0.012233057611004267,0
3.1308684686676074,5.0303724625691535,-1
-2.420281705260464,2.6201219342909017,0
4.287503141086066,-0.9226241626313538,1
-3.1445970034817328,0.5396698095245369,0
-3.1470839635626144,3.854928188891509,0
4.482788576932013,-1.4973945364837793,1
3.590284137587453,3.9868469556439745,1
2.3244068974928265,2.092444149553401,1
-3.2529252727274534,-0.34008319566910333,0
-0.46182099762931644,2.2351244210637806,-1
-2.9157697003362086,-0.79808778654657,0
-1.4764503238378557,3.668109914795626,1
-0.9289356013735715,-0.521901151555495,0
0.2737967754418183,2.608054401520049,1
-3.03154479632817,3.3087236258938226,0
-1.3651725100116163,-1.975033624625701,0
-3.579716697940064,3.8759550267055305,0
1.7305391100166998,4.820240978471307,1
-1.9525075616172325,-1.5275560827366694,0
0.09438985062891979,5.884644277097628,1
-0.8102097840213381,2.354101835781585,1
-3.180410649554627,-2.051127858588076,-1
3.623736632071241,2.323983723707259,-1
-1.0692478634687832,-1.908539656800605,-1
-3.3788077121480966,2.001622567667098,2
-3.1434139599387665,3.834436244577608,0
-3.6523995717206814,1.8968638988026116,2
-2.9334306838227047,-0.32626003278105614,-1
-3.7837881221259626,1.7443622479585281,2
0.7262164691166605,1.354306852237514,-1
-3.2906836105923913,6.944460553063698,-1
-0.5984726194570644,5.705774436536853,1
3.377060326857524,4.18418717117854,1
0.4358761230867313,3.3287148759773117,1
2.578039147525223,2.8362452684828545,1
-3.241494207457177,0.07897649759643884,0
4.6249494148692625,-0.002929941642553662,1
2.5406679057612713,4.473480194669509,-1
5.312775619224598,0.950114691718619,1
1.5595231080698229,-0.43572120833255573,1
-5.5804618201936265,3.4192433170013006,2
4.043344447041075,-1.461268499276404,1
0.2993607409310574,-2.1443388554470344,0
-5.249390495748948,3.634808667647936,2
4.536872198650658,-1.2299574084345486,1
-3.2620338826219943,2.530281196997628,-1
-3.1272873710971694,-1.3631658566310871,2
-1.6705206152280287,1.3694261391810993,0
-2.407108659299522,-1.953709548025869,0
2.29108791574418,2.96188552641942,1
-0.6964678642185893,1.2792199309821015,0
4.6571685861364855,0.13177194439511358,-1
4.29724586753924,-0.598002368716943,1
-0.2965931678349433,-4.36796975320185,-1
-2.9799145568671213,4.530527442035697,-1
-0.6992176989937579,-1.4451335216494723,0
4.898603694638982,0.4797516407430462,1
1.209585157032351,3.9272883312415314,1
-1.0045537171852637,1.3721403117386215,0
-0.27973417979618254,-1.0964579198246798,0
4.434826634087622,-0.017726819213966176,1
-4.960205553458738,1.8637887138391938,2
4.707615905490088,0.5196424254451205,1
4.865922801657661,0.5376123568943549,1
-4.080853117435457,4.288785033874176,0
-1.4246140787761865,6.351762356600836,1
-0.8069633634531643,-6.147444321379805,0
-5.512680303931643,4.378377438847568,2
-2.197632203637243,-1.8886027277914772,0
0.16805578443197733,4.891316438956751,1
-2.786605474571973,2.285859008886612,0
-3.767773036350142,5.3402587811301885,0
-1.163099597887545,1.6547877982320198,0
4.945881375129805,0.3733328159488614,1
1.3111520784831212,1.1994126866827646,1
-2.342558636644189,-4.044325084751532,0
1.9576875808496648,0.40907095587764636,-1
-2.446758177077608,3.589176352022432,0
-1.868960310614447,2.429834038852043,1
0.9512880153984183,-2.621703979285172,0
2.0506679088604027,3.469107759402014,1
4.783810335512263,-0.8041049368002049,1
5.160949435660257,1.6773849977270519,1
-1.9935956407863842,0.34631690638431945,0
-1.163210177006304,1.743743624946221,0
-2.680540621634835,-0.6021920184423751,2
2.1365029095955235,3.0921304092088624,1
-3.5398970960239553,-1.6225855532183948,2
1.4078796571705303,2.541229564617045,1
-3.403265040973739,2.5026315109437145,0
0.20492066177506946,6.952764039093651,1
2.2970822124593133,0.8339163003810266,1
-5.097694833618478,0.07514433778595515,2
-0.31583140801461224,4.677945418537194,1
3.616252228070337,0.5369026026053934,1
5.7746585739001715,2.55475229727178,1
-5.452122501066033,2.7906634350355968,2
0.02896523304353453,1.976257528250278,1
-1.9823307734992854,-4.411526247945494,0
-3.632616699457591,4.075410206468976,0
-4.965684392185352,3.976268791291392,0
1.890086783549315,-5.612498952887927,-1
-1.2250469306257599,6.139408004051685,1
-3.0901014135072873,-2.0774983147707395,0
-3.720333457760998,4.580771817926098,0
-0.8885322312560809,1.6433662495345127,0
-2.7643876766143873,0.5300069594463318,0
-0.8075295028318262,2.4988967777722086,1
-1.6587705161280601,5.120472956220197,1
-5.483125069260532,2.797741750398234,2
-3.2545756426449777,0.31074468176110714,0
4.25449368202958,-0.739035721480267,1
-0.5782402806053902,-1.944396834686047,0
0.3960381918001879,3.0122641853835597,1
0.39686306372980185,4.9311032856790264,-1
-2.605518107951968,-0.9702253504902645,0
4.45470821077116,-1.082964220922039,1
4.496448418486599,0.00949972954943761,1
2.586388949255916,-4.448133461316071,-1
-4.6750221537795555,0.9115125594248152,2
-3.8719602068265355,1.6098319860970076,0
5.237855977830926,0.541384177942897,1
-4.891370963134768,1.6755922837512445,2
-3.258701043211032,5.107929573256553,0
-2.4943494123591408,5.037203613740829,1
-5.961161272125564,3.7186949809493903,2
3.0226308713775696,3.5213010786323453,1
-2.610074583158466,3.692964010038698,0
0.800427810166967,1.098506599836146,-1
4.657185556285773,-0.5685294525243754,1
1.1914613733780137,1.448083360955184,1
-0.5838818696791682,3.8187552248087497,1
-4.029856891023303,5.448093445117823,0
-2.8217927835824104,-3.084814543802559,2
2.8185257506664567,-5.789022515768673,-1
-2.787566795684793,4.4253987711805225,1
-4.23008050342732,0.8019118054624588,2
-0.9264812429138729,-3.672782056350264,0
-0.8035155593236442,6.168584797662982,1
-1.9683239995049122,-3.6436609323488525,0
-1.9318309349336744,1.9041660370443458,0
-3.672185748923568,1.7914127766244112,2
-0.9500659850074237,3.154613825605158,-1
3.0377428280484446,0.24201227940579312,1
-2.8673248401438363,2.6718686861376497,0
-3.508955084096029,-0.834233179462188,0
-1.6617701139233396,0.20109788620268743,0
-0.22257426709366204,-5.5827124509829416,-1
-5.294189019524601,2.0663594266689405,2
0.9266096373836403,4.592358830789337,-1
1.7874078183690116,1.86980063658706,1
4.943316637750426,0.23942016697007074,1
-3.343386093853289,1.668254112808085,0
-0.0756657542062993,0.48046928238670944,1
5.013602988545693,0.6602588396810738,1
-3.5608713986281093,1.0427918662488374,0
4.679086941572018,0.017343517871611834,1
-3.550399713394456,4.130550868407392,1
-0.7188969286057268,-1.281591566590225,0
4.07540906707908,3.315538362374049,1
-1.5947123714310703,-6.569495450103106,-1
3.8743021911431414,3.7103619759739144,-1
0.001379143942963446,3.0638006892272367,1
-2.4013065785517713,1.1736377725375748,0
0.05477570943147305,2.844553540958928,1
4.759729695089236,-0.5086526897661535,1
